clade_name	clade_taxid	ERR1995252	ERR1995225	ERR1995258	ERR1995217	ERR1995260	ERR1995241	ERR1995236	ERR1995231	ERR1995246	ERR1995267	ERR1995222	ERR1995255	ERR1995228	ERR1995226	ERR1995251	ERR1995263	ERR1995214	ERR1995235	ERR1995242	ERR1995248	ERR1995245	ERR1995232	ERR1995238	ERR1995219	ERR1995213	ERR1995264	ERR1995256	ERR1995221	ERR1995211	ERR1995266	ERR1995229	ERR1995254	ERR1995223	ERR1995247	ERR1995230	ERR1995237	ERR1995240	ERR1995259	ERR1995224	ERR1995253	ERR1995261	ERR1995216	ERR1995265	ERR1995212	ERR1995218	ERR1995220	ERR1995257	ERR1995239	ERR1995233	ERR1995244	ERR1995249	ERR1995243	ERR1995234	ERR1995250	ERR1995227	ERR1995215	ERR1995262
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae	2|1239|186801|186802|216572	0	2.51406	0	0.11039	1.89129	0	0	0	0	0	0.88416	0.04794	0	0.83708	2.38527	1.85335	0	0	0.22278	0	0.00327	0	0	0	0	0.00241	0.0037	1.29045	2.36826	0.65712	1.92737	2.08505	0	0.00687	0	0.02367	0.03251	1.80141	0	0	1.15765	0.1907	0	0.00282	0.23323	0.52007	0	1.40136	0	0.11145	0.6884	0	0.56724	2.24139	0.01562	5.82078	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter	2|1239|186801|186802|216572|459786	0	2.51406	0	0.11039	1.89129	0	0	0	0	0	0.88416	0.04794	0	0.83708	2.38527	1.85335	0	0	0.22278	0	0.00327	0	0	0	0	0.00241	0.0037	1.29045	2.36826	0.65712	1.92737	2.08505	0	0.00687	0	0.02367	0.03251	1.80141	0	0	1.15765	0.1907	0	0.00282	0.23323	0.52007	0	1.40136	0	0.11145	0.6884	0	0.56724	2.24139	0.01562	5.82078	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_sp_57_20	2|1239|186801|186802|216572|459786|1897011	0	1.10581	0	0	1.24426	0	0	0	0	0	0.8224	0.00049	0	0.00566	2.38253	0.17269	0	0	0.014	0	0.00327	0	0	0	0	0.00241	0	1.19272	1.67624	0.14106	1.59119	1.43119	0	0	0	0	0	1.13169	0	0	1.15765	0.11273	0	0	0.02061	0.45953	0	0.81314	0	0.07454	0.29874	0	0.42064	1.88205	0.00158	1.62743	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_sp_CAG_241	2|1239|186801|186802|216572|459786|1262911	0	1.40825	0	0.11039	0.64703	0	0	0	0	0	0.06175	0.04744	0	0.83143	0.00274	1.68066	0	0	0.20878	0	0	0	0	0	0	0	0.0037	0.09773	0.68896	0.51606	0.33618	0.65206	0	0.00687	0	0.02367	0.02604	0.66829	0	0	0	0.07594	0	0.00282	0.21262	0.06053	0	0.58821	0	0.03581	0.38967	0	0.14247	0.35813	0.01404	4.18925	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_sp_PC13	2|1239|186801|186802|216572|459786|1855299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00306	0	0	0.0018	0	0	0	0	0.00647	0.00143	0	0	0	0.00204	0	0	0	0	0	0	0	0.0011	0	0	0.00413	0.00122	0	0.0041	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae	2|1239|186801|186802|186804	3.49123	0.06675	0.09294	0.20938	0.05465	0.07281	0.08416	0.03212	0.04567	0.02746	0.0036	0	0.47741	0.02847	0.89045	0.01452	0.13536	0.05013	1.88833	0.00501	0.0291	4.77138	0	0.02948	0.08797	0.03601	0	0.00463	0.00639	0.02217	0.0143	0	0.04057	0.01253	0.05582	3.45126	0.08247	0.01618	0.01033	0.19324	0.09823	0.08055	0.07001	0.04175	0.222	0.00577	1.14254	0.06627	0.1715	0.00191	0.01975	0.98052	0.02605	0.07748	0.16878	0.01212	0.0564
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Clostridioides	2|1239|186801|186802|186804|1870884	0	0	0.03142	0	0	0	0	0	0	0.00079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Clostridioides|s__Clostridioides_difficile	2|1239|186801|186802|186804|1870884|1496	0	0	0.03142	0	0	0	0	0	0	0.00079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Criibacterium	2|1239|186801|186802|186804|1937664	0	0	0	0	0	0	0	0	0	0	0.00213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Criibacterium|s__Criibacterium_bergeronii	2|1239|186801|186802|186804|1937664|1871336	0	0	0	0	0	0	0	0	0	0	0.00213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Intestinibacter	2|1239|186801|186802|186804|1505657	3.49123	0.06071	0.04807	0.20938	0.05398	0.07107	0.08416	0.03089	0.0401	0.02411	0	0	0.47161	0.02847	0.88418	0.01452	0.1304	0.05013	1.82036	0.00041	0.02224	4.77138	0	0.0232	0.08778	0.03601	0	0.0032	0.00581	0.02217	0.01397	0	0.03894	0	0.05582	3.31572	0.07621	0.00972	0.00543	0.18569	0.09775	0.08055	0.06809	0.04139	0.08256	0.00577	0.41135	0.06272	0.15516	0.00079	0.01268	0.94971	0.02605	0.07674	0.16878	0.01166	0.0564
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Intestinibacter|s__Intestinibacter_bartlettii	2|1239|186801|186802|186804|1505657|261299	3.49123	0.06071	0.04807	0.20938	0.05398	0.07107	0.08416	0.03089	0.0401	0.02411	0	0	0.47161	0.02847	0.88418	0.01452	0.1304	0.05013	1.82036	0.00041	0.02224	4.77138	0	0.0232	0.08778	0.03601	0	0.0032	0.00581	0.02217	0.01397	0	0.03894	0	0.05582	3.31572	0.07621	0.00972	0.00543	0.18569	0.09775	0.08055	0.06809	0.04139	0.08256	0.00577	0.41135	0.06272	0.15516	0.00079	0.01268	0.94971	0.02605	0.07674	0.16878	0.01166	0.0564
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Paeniclostridium	2|1239|186801|186802|186804|1849828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Paeniclostridium|s__Paeniclostridium_sordellii	2|1239|186801|186802|186804|1849828|1505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcus	2|1239|186801|186802|186804|1257	0	0	0	0	0	0	0	0	0	0	0.00121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00423	0	0	0	0	0	0	0	0	0	0	0.00293	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcus|s__Peptostreptococcus_sp_MV1	2|1239|186801|186802|186804|1257|1219626	0	0	0	0	0	0	0	0	0	0	0.00121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcus|s__Peptostreptococcus_stomatis	2|1239|186801|186802|186804|1257|341694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00423	0	0	0	0	0	0	0	0	0	0	0.00293	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Romboutsia	2|1239|186801|186802|186804|1501226	0	0.00604	0.00216	0	0.00067	0.00174	0	0.00123	0.00557	0.00125	0.00026	0	0.00053	0	0.00627	0	0.00497	0	0.06797	0	0.00687	0	0	0.00208	0.00019	0	0	0.00143	0.00058	0	0.00033	0	0.00162	0.01253	0	0.13131	0.00626	0.00646	0.0049	0.00042	0.00047	0	0.00191	0.00036	0.13944	0	0.72826	0.00354	0.00243	0.00111	0.00707	0.00997	0	0.00074	0	0.00045	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Romboutsia|s__Romboutsia_ilealis	2|1239|186801|186802|186804|1501226|1115758	0	0.00604	0.00216	0	0.00067	0.00174	0	0.00123	0.00557	0.00125	0.00026	0	0.00053	0	0.00627	0	0.00497	0	0.06797	0	0.00687	0	0	0.00208	0.00019	0	0	0.00143	0.00058	0	0.00033	0	0.00162	0.01253	0	0.13131	0.00626	0.00646	0.0049	0.00042	0.00047	0	0.00191	0.00036	0.13944	0	0.72826	0.00354	0.00243	0.00111	0.00707	0.00997	0	0.00074	0	0.00045	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Terrisporobacter	2|1239|186801|186802|186804|1505652	0	0	0.01129	0	0	0	0	0	0	0.00131	0	0	0.00527	0	0	0	0	0	0	0	0	0	0	0.00419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00713	0	0	0	0	0	0	0	0	0.01392	0	0	0.02084	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Terrisporobacter|s__Terrisporobacter_glycolicus	2|1239|186801|186802|186804|1505652|36841	0	0	0	0	0	0	0	0	0	0.00131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Terrisporobacter|s__Terrisporobacter_othiniensis	2|1239|186801|186802|186804|1505652|1577792	0	0	0.01129	0	0	0	0	0	0	0	0	0	0.00527	0	0	0	0	0	0	0	0	0	0	0.00419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00713	0	0	0	0	0	0	0	0	0.01392	0	0	0.02084	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	2|1239|186801|186802|541000	0.42267	28.00654	1.00815	7.67374	9.1229	18.95356	3.1125	17.34317	9.69656	0.36682	11.98008	6.36783	0.00439	13.07793	17.42391	8.11138	22.3449	6.35723	40.24274	0.91503	12.93089	0	0.00148	0.00012	6.85938	12.38541	2.76641	15.5704	7.04097	13.72137	17.74404	10.56837	0.04329	0.01667	15.89386	7.62968	21.66337	4.20391	0.09174	0.22033	2.47119	27.86917	11.96321	9.27955	3.45633	4.57741	0.12546	19.1	2.25706	5.8793	9.73175	0.26264	20.79689	15.70977	8.34294	18.05119	0.95161
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Agathobaculum	2|1239|186801|186802|541000|2048137	0	0.28872	0	0.00632	0.16778	0.11452	0.06716	0.21569	0	0	0.07002	0.22558	0	0.17718	0.12636	0.19206	0	0.22341	0.28236	0	0	0	0	0	0	0.11554	0	0.17515	0.05215	0.08032	0.12468	0.49157	0	0	0.06653	0	0.3089	0.10151	0	0.03344	0.17374	0.56491	0	0.10245	0	0.03506	0	0.33002	0	0.1069	0.05216	0.20506	0.07845	0.19378	0.20808	0.12521	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Agathobaculum|s__Agathobaculum_butyriciproducens	2|1239|186801|186802|541000|2048137|1628085	0	0.28872	0	0.00632	0.16778	0.11452	0.06716	0.21569	0	0	0.07002	0.22558	0	0.17718	0.12636	0.19206	0	0.22341	0.28236	0	0	0	0	0	0	0.11554	0	0.17515	0.05215	0.08032	0.12468	0.49157	0	0	0.06653	0	0.3089	0.10151	0	0.03344	0.17374	0.56491	0	0.10245	0	0.03506	0	0.33002	0	0.1069	0.05216	0.20506	0.07845	0.19378	0.20808	0.12521	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerofilum	2|1239|186801|186802|541000|52784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerofilum|s__Anaerofilum_sp_An201	2|1239|186801|186802|541000|52784|1965588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaeromassilibacillus	2|1239|186801|186802|541000|1924093	0	0.01073	0	0.00769	9e-05	0.03299	0.00447	0.02876	0.01337	0	0.01504	0	0	0.01172	0.04548	0.03201	0	0.02965	0.00278	0	0.00806	0	0	0	0.02665	0.02555	0	0.00064	0.01368	0	0	0.00269	0	0	0.03192	0	0.01798	0.00197	0	0	0.01552	0.01931	0.74946	0.07813	0	0.00293	0	0.012	0	0.03156	0.00342	0	0.01706	0	0.0316	0.00763	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaeromassilibacillus|s__Anaeromassilibacillus_sp_An250	2|1239|186801|186802|541000|1924093|1965604	0	0.01073	0	0.00769	9e-05	0.03299	0.00447	0.02876	0.01337	0	0.01504	0	0	0.01172	0.04548	0.03201	0	0.02965	0.00278	0	0.00806	0	0	0	0.02665	0.02555	0	0.00064	0.01368	0	0	0.00269	0	0	0.03192	0	0.01798	0.00197	0	0	0.01552	0.01931	0.74946	0.07813	0	0.00293	0	0.012	0	0.03156	0.00342	0	0.01706	0	0.0316	0.00763	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerotruncus	2|1239|186801|186802|541000|244127	0	0	0	0.0388	0.00267	0.1437	0.02408	0.03779	0.01762	0	0	0.00062	0	0.0021	0	0.00667	0	0.0189	0	0	0.09686	0	0	0	0.10252	0.01786	0.00383	0	0	0	0.00296	0	0	0	0.07059	0.09239	0.01666	0.00178	0	0	0.00015	0.00284	0.30799	0.02494	0	0	0	0	0	0.0464	0	0	0.14627	0.0088	0.11184	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerotruncus|s__Anaerotruncus_colihominis	2|1239|186801|186802|541000|244127|169435	0	0	0	0.0388	0.00267	0.1437	0.02408	0.03779	0.01762	0	0	0.00062	0	0.0021	0	0.00667	0	0.0189	0	0	0.09686	0	0	0	0.10252	0.01786	0.00383	0	0	0	0.00296	0	0	0	0.07059	0	0.01666	0.00178	0	0	0.00015	0.00284	0.30799	0.02494	0	0	0	0	0	0.0464	0	0	0.03657	0.0088	0.11184	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerotruncus|s__Anaerotruncus_sp_CAG_528	2|1239|186801|186802|541000|244127|1262700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1097	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium	2|1239|186801|186802|541000|216851	0.07723	20.69285	0	1.70683	7.69312	3.96488	0.00534	8.50809	8.17142	0.00156	3.77211	5.27988	0.00407	11.4113	1.06028	4.328	0.00398	4.20323	21.28544	0.00292	4.85988	0	0.00148	0	1.28355	7.12544	0.01007	12.94689	5.53886	9.218	10.50538	5.30736	0.04329	0.00655	4.58303	7.0965	7.66926	3.26908	0.00142	0.11379	1.0223	3.15263	1.54682	2.62342	3.33544	3.33906	0.03078	12.64757	2.17068	4.79337	4.44224	0.00194	17.09064	8.5261	2.33941	13.63005	0.19311
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii	2|1239|186801|186802|541000|216851|853	0.07723	20.69285	0	1.70683	7.69312	3.96488	0.00534	8.50809	8.17142	0.00156	3.77211	5.27988	0.00407	11.4113	1.06028	4.328	0.00398	4.20323	21.28544	0.00292	4.85988	0	0.00148	0	1.28355	7.12544	0.01007	12.94689	5.53886	9.218	10.50538	5.30736	0.04329	0.00655	4.58303	7.0965	7.66926	3.26908	0.00142	0.11379	1.0223	3.15263	1.54682	2.62342	3.33544	3.33906	0.03078	12.64757	2.17068	4.79337	4.44224	0.00194	17.09064	8.5261	2.33941	13.63005	0.19311
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Flavonifractor	2|1239|186801|186802|541000|946234	0	0.02514	1.00815	0.13749	0.09721	3.12037	1.60326	0.66292	0.72785	0.34591	0.5696	0.00377	0	0.09716	2.9747	0.04072	22.33798	1.11138	0	0.03868	1.5517	0	0	0	2.84383	0.32223	1.03436	0.27688	0.05952	0	0.02509	0.00258	0	0	0.53861	0	0.15605	0.10136	0.02735	0	0.16809	0.04903	0.37104	0.64767	0	0.0013	0	0.02522	0	0.03563	0.00619	0	0.08333	0.00836	0.58216	0	0.00394
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Flavonifractor|s__Flavonifractor_plautii	2|1239|186801|186802|541000|946234|292800	0	0.02514	1.00815	0.13749	0.09721	3.12037	1.60326	0.66292	0.72785	0.34591	0.5696	0.00377	0	0.09716	2.9747	0.04072	22.33798	1.11138	0	0.03868	1.5517	0	0	0	2.84383	0.32006	1.03436	0.27688	0.05952	0	0.02509	0.00258	0	0	0.53861	0	0.1477	0.10136	0.02735	0	0.16809	0.04903	0.37027	0.64755	0	0.0013	0	0.02522	0	0.03563	0.00619	0	0.08333	0.00836	0.58216	0	0.00394
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Flavonifractor|s__Flavonifractor_sp_An10	2|1239|186801|186802|541000|946234|1965537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00217	0	0	0	0	0	0	0	0	0	0	0.0074	0	0	0	0	0	0.00077	0.00012	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Flavonifractor|s__Flavonifractor_sp_An306	2|1239|186801|186802|541000|946234|1965629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Gemmiger	2|1239|186801|186802|541000|204475	0	0.3006	0	0	0.36862	0.78499	0	0.00707	0	0.00158	0.09098	0.06129	0	0.35019	0.72232	1.24217	0	0	0.03047	0	0.01509	0	0	0	0	0.3415	0	0.30009	0.30303	0.44109	0.33184	0.04733	0	0	0	0.074	0.03665	0.21878	0	0.0731	0.17993	0.18122	0.0133	0.00159	0.00207	0.12999	0	0.21592	0	0.77588	0.75169	0	0.39937	0.54184	0	0.44974	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Gemmiger|s__Gemmiger_formicilis	2|1239|186801|186802|541000|204475|745368	0	0.3006	0	0	0.36862	0.78499	0	0.00707	0	0	0.09098	0.06129	0	0.35019	0.72232	1.24217	0	0	0.03047	0	0.01509	0	0	0	0	0.3415	0	0.30009	0.30303	0.44109	0.33184	0.04733	0	0	0	0.074	0.03665	0.21878	0	0.0731	0.17993	0.18122	0	0.00159	0.00207	0.12999	0	0.21592	0	0.77588	0.75169	0	0.39937	0.54184	0	0.44974	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Gemmiger|s__Gemmiger_sp_An194	2|1239|186801|186802|541000|204475|1965582	0	0	0	0	0	0	0	0	0	0.00158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0133	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Harryflintia	2|1239|186801|186802|541000|1892380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00561	0	0	0.02216	0	0	0.00135	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Harryflintia|s__Harryflintia_acetispora	2|1239|186801|186802|541000|1892380|1849041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00561	0	0	0.02216	0	0	0.00135	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Pseudoflavonifractor	2|1239|186801|186802|541000|1017280	0	0.00788	0	0.03943	0.00078	0.39999	0	0.01419	0.01612	0	0	0	0	0.00187	0	0.85297	0	0.00825	0	0	0.02476	0	0	0	1.17307	0.15979	0.02357	0	0.00871	0.13808	0	0	0	0	0.0017	0	0.68376	0	0	0	0	0.01037	1.10242	0.44615	0	0	0	0	0	0.00477	0	0.03372	0.04502	0	0	0.00311	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Pseudoflavonifractor|s__Pseudoflavonifractor_capillosus	2|1239|186801|186802|541000|1017280|106588	0	0.00788	0	0	0.00078	0.00137	0	0.01419	0	0	0	0	0	0.00187	0	0.02157	0	0	0	0	0.00098	0	0	0	0.02481	0.02222	0.00188	0	0	0	0	0	0	0	0.0017	0	0.00194	0	0	0	0	0.00024	0.00762	0.00286	0	0	0	0	0	0	0	0.03338	0.04502	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Pseudoflavonifractor|s__Pseudoflavonifractor_sp_An184	2|1239|186801|186802|541000|1017280|1965576	0	0	0	0.03943	0	0.39862	0	0	0.01612	0	0	0	0	0	0	0.8314	0	0.00825	0	0	0.02378	0	0	0	1.14826	0.13757	0.02169	0	0.00871	0.13808	0	0	0	0	0	0	0.68028	0	0	0	0	0.01013	1.0948	0.44301	0	0	0	0	0	0.00477	0	0.00034	0	0	0	0.00311	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Pseudoflavonifractor|s__Pseudoflavonifractor_sp_An85	2|1239|186801|186802|541000|1017280|1965661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00154	0	0	0	0	0	0	0.00028	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified	2|1239|186801|186802|541000|	0	0.00114	0	1.46529	0.03317	0.01277	0.00125	0	0.27521	0	0.2954	0.01555	0	0.2304	0.09143	0.23106	0	0.00724	0.02117	0.00497	0.0154	0	0	0	9e-05	0.02258	0.02432	0.31883	0.43821	0.22599	1.91374	2.5041	0	0	0	0.11323	0.08423	0.05034	0.01275	0	0.09804	1.86778	0.31418	0.11261	0.03527	0.01752	0	0.00744	0	0.0195	0.0886	0.0214	0.17922	0.22758	0.02238	2.57768	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Clostridium_leptum	2|1239|186801|186802|541000||1535	0	0.00114	0	0.56682	0.0182	0.00217	0.00125	0	0.13104	0	0.01453	0.00559	0	0.02044	0.07061	0.00753	0	0.00716	0.02117	0	0.00302	0	0	0	0	0.00426	0.01044	0.00096	0.00012	0.01469	0.00409	0.00093	0	0	0	0.03127	0.0237	0.00838	0	0	0.00127	0.13305	0.24782	0.02156	0	0.00269	0	0.0059	0	0.00403	0.00361	0	0.01458	0.16137	0.02238	0.00409	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Clostridium_methylpentosum	2|1239|186801|186802|541000||84026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04589	0	0	0	0	0	0	0.00057	0	0.0214	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Eubacterium_siraeum	2|1239|186801|186802|541000||39492	0	0	0	0.89098	0.01397	0	0	0	0	0	0.28087	0.00921	0	0.20996	0.01431	0.18046	0	0	0	0	0	0	0	0	0	0	0.00665	0.31787	0.43117	0.21129	1.90965	2.49977	0	0	0	0.08196	0.05843	0.04108	0.01275	0	0.09677	1.73444	0	0.08644	0.03527	0.01483	0	0	0	0.01437	0.08409	0	0.16284	0.06621	0	2.56913	0
